price_date,parish,commodity,type,Category,supply,grade,Actual_Price
10/2/2021,Manchester,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,297
10/2/2021,St Thomas,cauliflower,Local,Vegetable,Moderate,Excellent,264
10/2/2021,Manchester,thyme,Local,Herbs and Spices,Moderate,Excellent,550
10/2/2021,Hanover,yam,White (Lucea),Root Crops,Moderate,Excellent,271.33
10/2/2021,Manchester,green banana,Local,Fruit,Moderate,Excellent,495
10/2/2021,Clarendon,yam,Sweet,Root Crops,Moderate,Excellent,440
10/2/2021,Westmoreland,okra,Local,Vegetable,Scarce,Excellent,440
10/2/2021,St Thomas,cantaloupe,Local,Fruit,Moderate,Excellent,770
10/2/2021,St Catherine,sweet pepper (green),Local,Vegetable,Scarce,Excellent,352
10/2/2021,St Elizabeth,plantain,Green,Fruit,Moderate,Excellent,550
10/2/2021,Westmoreland,pumpkin,Local,Vegetable,Scarce,Excellent,209
10/2/2021,St Elizabeth,pepper,West Indian Red,Herbs and Spices,Moderate,Excellent,550
10/2/2021,Clarendon,plantain,Green,Fruit,Moderate,Excellent,440
10/2/2021,Clarendon,plantain,Ripe,Fruit,Moderate,Excellent,176
10/2/2021,Westmoreland,yam,Yellow,Root Crops,Scarce,Excellent,352
10/2/2021,St Mary,cucumber,Local,Vegetable,Scarce,Excellent,440
10/2/2021,Westmoreland,callaloo,Whole,Vegetable,Moderate,Excellent,198
10/2/2021,St James,papaya,Local,Fruit,Scarce,Excellent,99
10/2/2021,Clarendon,green banana,Local,Fruit,Moderate,Excellent,550
10/2/2021,St Elizabeth,watermelon,Local,Fruit,Scarce,Excellent,605
10/2/2021,St Thomas,sweet pepper (green),Local,Vegetable,Scarce,Excellent,198
10/2/2021,Hanover,plantain,Green,Fruit,Moderate,Excellent,550
10/2/2021,St Thomas,cabbage (green),Local,Vegetable,Scarce,Excellent,337.67
10/2/2021,St Ann,sweet potato,Local,Root Crops,Moderate,Excellent,330
10/2/2021,St Mary,pak choi,Local,Vegetable,Scarce,Excellent,418
10/2/2021,Clarendon,sweet pepper (green),Local,Vegetable,Moderate,Excellent,418
10/2/2021,St James,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,550
10/2/2021,Hanover,cucumber,Local,Vegetable,Moderate,Excellent,264
10/2/2021,St Mary,green banana,Local,Fruit,Fair,Excellent,440
10/2/2021,Portland,green banana,Local,Fruit,Fair,Excellent,352
10/2/2021,St Ann,sweet pepper (green),Green House (Local),Vegetable,Scarce,Excellent,825
10/2/2021,Manchester,cucumber,Local,Vegetable,Scarce,Excellent,352
10/2/2021,Hanover,sweet pepper (green),Local,Vegetable,Moderate,Excellent,440
10/2/2021,Manchester,sweet pepper (green),Local,Vegetable,Scarce,Excellent,880
10/2/2021,St Catherine,onion,Local,Herbs and Spices,Scarce,Excellent,374
10/2/2021,St Elizabeth,sweet pepper (green),Local,Vegetable,Scarce,Excellent,418
10/2/2021,Manchester,yam,Yellow,Root Crops,Moderate,Excellent,330
10/2/2021,Portland,dasheen,Local,Root Crops,Scarce,Excellent,120
10/2/2021,Clarendon,lettuce,Iceberg (Local),Vegetable,Moderate,Excellent,220
10/2/2021,Portland,cabbage (green),Local,Vegetable,Scarce,Excellent,253
10/2/2021,Manchester,irish potato,Local,Root Crops,Scarce,Excellent,715
10/2/2021,Clarendon,watermelon,Local,Fruit,Moderate,Excellent,88
10/2/2021,St Catherine,callaloo,Whole,Vegetable,Moderate,Excellent,220
10/2/2021,St Thomas,tomatoes(salad),Local,Vegetable,Scarce,Excellent,132
10/2/2021,St Ann,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,264
10/2/2021,Clarendon,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,242
10/2/2021,Manchester,sweet pepper (red),Green House (Local),Vegetable,Scarce,Excellent,132
10/2/2021,St Catherine,sweet potato,Local,Root Crops,Scarce,Excellent,176
10/2/2021,Portland,yam,Yellow,Root Crops,Moderate,Excellent,242
10/2/2021,St Ann,sweet pepper (green),Local,Vegetable,Scarce,Excellent,1100
10/2/2021,Portland,plantain,Ripe,Fruit,Moderate,Excellent,146.67
10/2/2021,Trelawny,papaya,Local,Fruit,Moderate,Excellent,220
10/2/2021,St Mary,sweet pepper (green),Local,Vegetable,Scarce,Excellent,264
10/2/2021,St Ann,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,220
10/2/2021,St Thomas,lettuce,Iceberg (Local),Vegetable,Scarce,Excellent,198
10/2/2021,St Thomas,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,242
10/2/2021,Westmoreland,cabbage (green),Local,Vegetable,Scarce,Excellent,198
10/2/2021,Clarendon,tomatoes(salad),Local,Vegetable,Moderate,Excellent,440
10/2/2021,Trelawny,tomatoes(salad),Local,Vegetable,Scarce,Excellent,99
10/2/2021,Clarendon,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,110
10/2/2021,Portland,sweet pepper (yellow),Green House (Local),Vegetable,Scarce,Excellent,220
10/2/2021,Westmoreland,string bean,Local,Vegetable,Scarce,Excellent,176
10/2/2021,St Elizabeth,papaya,Local,Fruit,Scarce,Excellent,330
10/2/2021,St Mary,plantain,Green,Fruit,Moderate,Excellent,198
10/2/2021,Portland,sweet pepper (red),Green House (Local),Vegetable,Scarce,Excellent,530
10/2/2021,St Catherine,yam,White (Lucea),Root Crops,Scarce,Excellent,110
10/2/2021,St Ann,ginger,Local,Herbs and Spices,Scarce,Excellent,242
10/2/2021,Manchester,cauliflower,Local,Vegetable,Moderate,Excellent,550
10/2/2021,St Elizabeth,lettuce,Iceberg (Local),Vegetable,Moderate,Excellent,550
10/2/2021,St Elizabeth,honeydew melon,Local,Fruit,Moderate,Excellent,418
10/2/2021,St James,cabbage (green),Local,Vegetable,Scarce,Excellent,176
10/2/2021,St Andrew,pumpkin,Local,Vegetable,Fair,Excellent,132
10/2/2021,Hanover,tomatoes(salad),Local,Vegetable,Moderate,Excellent,308
10/2/2021,St Thomas,pineapple,Cow Boy,Fruit,Scarce,Excellent,220
10/2/2021,St Elizabeth,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,220
10/2/2021,Portland,coco,Local,Root Crops,Moderate,Excellent,220
10/2/2021,Clarendon,pumpkin,Local,Vegetable,Moderate,Excellent,110
10/2/2021,St Andrew,cabbage (green),Local,Vegetable,Fair,Excellent,187
10/2/2021,St Thomas,sorrel,Local,Fruit,Scarce,Excellent,381.33
10/2/2021,St James,pak choi,Local,Vegetable,Scarce,Excellent,165.5
10/2/2021,Hanover,callaloo,Whole,Vegetable,Moderate,Excellent,220
10/2/2021,Westmoreland,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,220
10/2/2021,Westmoreland,dasheen,Local,Root Crops,Moderate,Excellent,220
10/2/2021,Westmoreland,sweet potato,Local,Root Crops,Moderate,Excellent,220
10/2/2021,St Thomas,lettuce,Romaine (Local),Vegetable,Scarce,Excellent,220
10/2/2021,Hanover,pumpkin,Local,Vegetable,Moderate,Excellent,176
10/2/2021,Westmoreland,coco,Local,Root Crops,Moderate,Excellent,198
10/2/2021,Trelawny,yam,Yellow,Root Crops,Scarce,Excellent,99
10/2/2021,Manchester,plantain,Green,Fruit,Moderate,Excellent,198
10/2/2021,St James,okra,Local,Vegetable,Scarce,Excellent,214.5
10/2/2021,St Andrew,thyme,Local,Herbs and Spices,Fair,Excellent,220
10/2/2021,St James,green banana,Local,Fruit,Moderate,Excellent,154
10/2/2021,Trelawny,yam,Negro,Root Crops,Moderate,Excellent,242
10/2/2021,Portland,papaya,Local,Fruit,Scarce,Excellent,176
10/2/2021,St Elizabeth,broccoli,Local,Vegetable,Scarce,Excellent,715
10/2/2021,Trelawny,sweet pepper (green),Local,Vegetable,Scarce,Excellent,176
10/2/2021,Manchester,cantaloupe,Local,Fruit,Moderate,Excellent,220
10/2/2021,St Thomas,pak choi,Local,Vegetable,Moderate,Excellent,289.83
10/2/2021,Manchester,yam,White (Lucea),Root Crops,Moderate,Excellent,220
10/2/2021,Manchester,yam,Sweet,Root Crops,Scarce,Excellent,132
10/2/2021,St Catherine,okra,Local,Vegetable,Moderate,Excellent,154
10/2/2021,St Andrew,broccoli,Local,Vegetable,Fair,Excellent,165
10/2/2021,Portland,pepper,West Indian Red,Herbs and Spices,Scarce,Excellent,148.5
10/2/2021,Manchester,sweet potato,Local,Root Crops,Moderate,Excellent,143
10/2/2021,Clarendon,cabbage (green),Local,Vegetable,Moderate,Excellent,660
10/2/2021,Hanover,string bean,Local,Vegetable,Moderate,Excellent,49.5
10/2/2021,Hanover,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,143
10/2/2021,Portland,pineapple,MD 2,Fruit,Scarce,Excellent,110
10/2/2021,St James,pumpkin,Local,Vegetable,Scarce,Excellent,660
10/2/2021,Portland,pineapple,Sugar Loaf,Fruit,Scarce,Excellent,198
10/2/2021,St Thomas,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,990
10/2/2021,St Catherine,pumpkin,Local,Vegetable,Moderate,Excellent,132
10/2/2021,Hanover,dasheen,Local,Root Crops,Moderate,Excellent,330
10/2/2021,Clarendon,yam,Negro,Root Crops,Moderate,Excellent,220
10/2/2021,Portland,sweet pepper (green),Green House (Local),Vegetable,Scarce,Excellent,198
10/2/2021,St James,yam,Negro,Root Crops,Moderate,Excellent,242
10/2/2021,St Catherine,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,110
10/2/2021,St Ann,green banana,Local,Fruit,Fair,Excellent,110
10/2/2021,Clarendon,sorrel,Local,Fruit,Moderate,Excellent,220
10/2/2021,Portland,watermelon,Local,Fruit,Scarce,Excellent,256.67
10/2/2021,Trelawny,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,132
10/2/2021,Manchester,lettuce,Romaine (Local),Vegetable,Scarce,Excellent,418
10/2/2021,Clarendon,ginger,Local,Herbs and Spices,Moderate,Excellent,154
10/2/2021,St James,pineapple,Cow Boy,Fruit,Scarce,Excellent,220
10/2/2021,Manchester,carrot,Local,Vegetable,Moderate,Excellent,330
10/9/2021,St Thomas,yam,Yellow,Root Crops,Scarce,Excellent,220
10/9/2021,St Ann,plantain,Green,Fruit,Moderate,Excellent,220
10/9/2021,Clarendon,pineapple,Sugar Loaf,Fruit,Moderate,Excellent,93.5
10/9/2021,Manchester,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,110
10/9/2021,St Andrew,tomatoes(salad),Local,Vegetable,Fair,Excellent,550
10/9/2021,St Thomas,sweet pepper (green),Local,Vegetable,Scarce,Excellent,113.67
10/9/2021,St Catherine,okra,Local,Vegetable,Moderate,Excellent,220
10/9/2021,Clarendon,irish potato,Local,Root Crops,Moderate,Excellent,176
10/9/2021,Portland,cucumber,Local,Vegetable,Moderate,Excellent,198
10/9/2021,Clarendon,pineapple,Cow Boy,Fruit,Moderate,Excellent,264
10/9/2021,Manchester,yam,White (Lucea),Root Crops,Moderate,Excellent,143
10/9/2021,Westmoreland,okra,Local,Vegetable,Scarce,Excellent,88
10/9/2021,St James,ginger,Local,Herbs and Spices,Moderate,Average,242
10/9/2021,St Mary,coco,Local,Root Crops,Scarce,Excellent,176
10/9/2021,Clarendon,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,198
10/9/2021,St Andrew,callaloo,Whole,Vegetable,Fair,Excellent,364
10/9/2021,Portland,papaya,Local,Fruit,Moderate,Excellent,440
10/9/2021,Hanover,callaloo,Whole,Vegetable,Moderate,Excellent,770
10/9/2021,Trelawny,tomatoes(salad),Local,Vegetable,Scarce,Excellent,154
10/9/2021,Hanover,coco,Local,Root Crops,Moderate,Excellent,242
10/9/2021,Manchester,cauliflower,Local,Vegetable,Moderate,Excellent,660
10/9/2021,Trelawny,sweet potato,Local,Root Crops,Moderate,Excellent,256.67
10/9/2021,St Andrew,carrot,Local,Vegetable,Fair,Excellent,165
10/9/2021,Clarendon,callaloo,Whole,Vegetable,Moderate,Excellent,495
10/9/2021,St Catherine,cucumber,Local,Vegetable,Scarce,Excellent,176
10/9/2021,Clarendon,carrot,Local,Vegetable,Moderate,Excellent,381.33
10/9/2021,Clarendon,pak choi,Local,Vegetable,Moderate,Excellent,220
10/9/2021,St Elizabeth,sweet potato,Local,Root Crops,Moderate,Excellent,176
10/9/2021,Westmoreland,pumpkin,Local,Vegetable,Scarce,Excellent,165
10/9/2021,Clarendon,sweet potato,Local,Root Crops,Moderate,Excellent,176
10/9/2021,Portland,callaloo,Whole,Vegetable,Moderate,Excellent,495
10/9/2021,St Ann,sweet pepper (red),Green House (Local),Vegetable,Scarce,Excellent,187
10/9/2021,St Thomas,okra,Local,Vegetable,Moderate,Excellent,176
10/9/2021,St Mary,plantain,Green,Fruit,Moderate,Excellent,220
10/9/2021,St Andrew,pumpkin,Local,Vegetable,Fair,Excellent,242
10/9/2021,St Thomas,ginger,Local,Herbs and Spices,Scarce,Excellent,264
10/9/2021,St Mary,green banana,Local,Fruit,Fair,Excellent,330
10/9/2021,Clarendon,lettuce,Romaine (Local),Vegetable,Moderate,Excellent,176
10/9/2021,St Catherine,cauliflower,Local,Vegetable,Scarce,Excellent,440
10/9/2021,Clarendon,cauliflower,Local,Vegetable,Moderate,Excellent,220
10/9/2021,Westmoreland,yam,Yellow,Root Crops,Scarce,Excellent,93.5
10/9/2021,Portland,pineapple,Sugar Loaf,Fruit,Scarce,Excellent,220
10/9/2021,Portland,dasheen,Local,Root Crops,Scarce,Excellent,165
10/9/2021,St James,cabbage (green),Local,Vegetable,Scarce,Excellent,176
10/9/2021,Westmoreland,cucumber,Local,Vegetable,Scarce,Excellent,198
10/9/2021,St Ann,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,264
10/9/2021,St Andrew,escallion,Local,Herbs and Spices,Fair,Excellent,242
10/9/2021,Portland,pepper,West Indian Red,Herbs and Spices,Scarce,Excellent,220
10/9/2021,Portland,sweet pepper (green),Green House (Local),Vegetable,Moderate,Excellent,880
10/9/2021,St Mary,sweet pepper (green),Local,Vegetable,Scarce,Excellent,176
10/9/2021,Portland,yam,Yellow,Root Crops,Moderate,Excellent,231
10/9/2021,Hanover,pineapple,Cow Boy,Fruit,Moderate,Excellent,440
10/9/2021,St Elizabeth,plantain,Green,Fruit,Moderate,Excellent,220
10/9/2021,St Thomas,cauliflower,Local,Vegetable,Scarce,Excellent,418
10/9/2021,Trelawny,pak choi,Local,Vegetable,Moderate,Excellent,550
10/9/2021,Manchester,sweet pepper (green),Green House (Local),Vegetable,Scarce,Excellent,220
10/9/2021,St Thomas,carrot,Local,Vegetable,Moderate,Excellent,825
10/9/2021,St Mary,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,352
10/9/2021,St Thomas,green banana,Local,Fruit,Moderate,Excellent,440
10/9/2021,Hanover,green banana,Local,Fruit,Moderate,Excellent,176
10/9/2021,St Elizabeth,thyme,Local,Herbs and Spices,Moderate,Excellent,165
10/9/2021,Hanover,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,363
10/9/2021,Portland,escallion,Local,Herbs and Spices,Scarce,Excellent,440
10/9/2021,Clarendon,sweet pepper (green),Local,Vegetable,Moderate,Excellent,396
10/9/2021,St Thomas,coco,Local,Root Crops,Moderate,Excellent,440
10/9/2021,St Thomas,cucumber,Local,Vegetable,Moderate,Excellent,121
10/9/2021,Hanover,pepper,West Indian Red,Herbs and Spices,Moderate,Excellent,385
10/9/2021,St Mary,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,660
10/9/2021,Westmoreland,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,154
10/9/2021,St Andrew,tomatoes(plummy),Local,Vegetable,Fair,Excellent,154
10/9/2021,Westmoreland,plantain,Green,Fruit,Moderate,Excellent,418
10/9/2021,St James,plantain,Green,Fruit,Moderate,Excellent,176
10/9/2021,St Ann,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,220
10/9/2021,St James,callaloo,Whole,Vegetable,Scarce,Excellent,264
10/9/2021,Manchester,sweet potato,Local,Root Crops,Moderate,Excellent,93.5
10/9/2021,St Thomas,pak choi,Local,Vegetable,Moderate,Excellent,550
10/9/2021,St Thomas,plantain,Green,Fruit,Moderate,Excellent,660
10/9/2021,St Elizabeth,pepper,West Indian Red,Herbs and Spices,Moderate,Excellent,550
10/9/2021,St Thomas,callaloo,Whole,Vegetable,Moderate,Excellent,330
10/9/2021,Clarendon,cabbage (green),Local,Vegetable,Moderate,Excellent,154
10/9/2021,St Ann,green banana,Local,Fruit,Moderate,Excellent,440
10/9/2021,Hanover,cucumber,Local,Vegetable,Moderate,Excellent,286
10/9/2021,Portland,cabbage (green),Local,Vegetable,Scarce,Excellent,440
10/9/2021,St Andrew,cabbage (green),Local,Vegetable,Fair,Excellent,330
10/9/2021,Manchester,sweet pepper (red),Green House (Local),Vegetable,Scarce,Excellent,286
10/9/2021,St Ann,ginger,Local,Herbs and Spices,Scarce,Excellent,308
10/9/2021,Hanover,pak choi,Local,Vegetable,Moderate,Excellent,143
10/9/2021,Manchester,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,330
10/9/2021,St Mary,tomatoes(salad),Local,Vegetable,Scarce,Excellent,330
10/9/2021,Clarendon,green banana,Local,Fruit,Moderate,Excellent,132
10/9/2021,Clarendon,sweet pepper (yellow),Local,Vegetable,Moderate,Excellent,495
10/9/2021,St James,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,132
10/9/2021,St Thomas,gungo peas,Dry,Legumes,Scarce,Excellent,264
10/9/2021,St James,green banana,Local,Fruit,Moderate,Excellent,154
10/9/2021,St Elizabeth,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,308
10/9/2021,Hanover,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,330
10/9/2021,St James,pineapple,Cow Boy,Fruit,Scarce,Excellent,143
10/9/2021,Hanover,carrot,Local,Vegetable,Scarce,Excellent,330
10/9/2021,St Elizabeth,dasheen,Local,Root Crops,Moderate,Excellent,253
10/9/2021,St Elizabeth,sweet pepper (green),Local,Vegetable,Scarce,Excellent,385
10/9/2021,Westmoreland,dasheen,Local,Root Crops,Moderate,Excellent,359.33
10/9/2021,Clarendon,string bean,Local,Vegetable,Moderate,Excellent,550
10/9/2021,St Elizabeth,broccoli,Local,Vegetable,Scarce,Excellent,132
10/9/2021,St Andrew,thyme,Local,Herbs and Spices,Fair,Excellent,396
10/9/2021,St Elizabeth,escallion,Local,Herbs and Spices,Moderate,Excellent,220
10/9/2021,Portland,plantain,Ripe,Fruit,Moderate,Excellent,660
10/9/2021,Clarendon,yam,Sweet,Root Crops,Moderate,Excellent,242
10/9/2021,Manchester,cabbage (green),Local,Vegetable,Scarce,Excellent,198
10/9/2021,Westmoreland,papaya,Local,Fruit,Moderate,Excellent,418
10/9/2021,Portland,pineapple,MD 2,Fruit,Scarce,Excellent,275
10/9/2021,Clarendon,sweet pepper (red),Local,Vegetable,Moderate,Excellent,220
10/9/2021,Portland,sweet potato,Local,Root Crops,Scarce,Excellent,66
10/9/2021,St Catherine,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,550
10/9/2021,St Thomas,plantain,Ripe,Fruit,Moderate,Excellent,660
10/9/2021,Manchester,green banana,Local,Fruit,Moderate,Excellent,220
10/9/2021,Hanover,dasheen,Local,Root Crops,Moderate,Excellent,220
10/9/2021,St Mary,watermelon,Local,Fruit,Scarce,Excellent,271.33
10/9/2021,Westmoreland,coco,Local,Root Crops,Fair,Excellent,550
10/9/2021,Clarendon,broccoli,Local,Vegetable,Moderate,Excellent,121
10/9/2021,Westmoreland,pineapple,Cow Boy,Fruit,Scarce,Excellent,308
10/9/2021,Westmoreland,callaloo,Whole,Vegetable,Fair,Excellent,330
10/9/2021,St Ann,pumpkin,Local,Vegetable,Moderate,Excellent,330
10/9/2021,St Thomas,sweet potato,Local,Root Crops,Scarce,Excellent,176
10/9/2021,St Mary,cucumber,Local,Vegetable,Scarce,Excellent,264
10/9/2021,Clarendon,tomatoes(salad),Local,Vegetable,Moderate,Excellent,286
10/9/2021,Trelawny,pumpkin,Local,Vegetable,Moderate,Excellent,308
10/9/2021,Hanover,string bean,Local,Vegetable,Moderate,Excellent,308
10/9/2021,Hanover,okra,Local,Vegetable,Moderate,Excellent,330
10/9/2021,Westmoreland,green banana,Local,Fruit,Moderate,Excellent,715
10/9/2021,Manchester,thyme,Local,Herbs and Spices,Scarce,Excellent,143
10/9/2021,Manchester,plantain,Green,Fruit,Moderate,Excellent,143
10/9/2021,St Andrew,sweet pepper (green),Local,Vegetable,Fair,Excellent,264
10/9/2021,Trelawny,plantain,Green,Fruit,Moderate,Excellent,330
10/9/2021,St Elizabeth,pumpkin,Local,Vegetable,Moderate,Excellent,715
10/9/2021,St James,yam,Negro,Root Crops,Moderate,Excellent,154
10/9/2021,St Andrew,cucumber,Local,Vegetable,Fair,Excellent,132
10/9/2021,Clarendon,plantain,Ripe,Fruit,Moderate,Excellent,198
10/9/2021,Westmoreland,sweet potato,Local,Root Crops,Moderate,Excellent,209
10/9/2021,St Andrew,irish potato,Local,Root Crops,Fair,Excellent,220
10/9/2021,Manchester,pepper,West Indian Red,Herbs and Spices,Moderate,Excellent,176
10/9/2021,Manchester,escallion,Local,Herbs and Spices,Moderate,Excellent,209
10/9/2021,St Ann,yam,Yellow,Root Crops,Moderate,Excellent,88
10/9/2021,St James,pumpkin,Local,Vegetable,Scarce,Excellent,220
10/9/2021,Hanover,yam,White (Lucea),Root Crops,Moderate,Excellent,209
10/9/2021,St Thomas,thyme,Local,Herbs and Spices,Moderate,Excellent,198
10/9/2021,Clarendon,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,330
10/9/2021,St James,lettuce,Iceberg (Local),Vegetable,Scarce,Excellent,462
10/9/2021,St Elizabeth,cantaloupe,Local,Fruit,Moderate,Excellent,110
10/9/2021,Trelawny,ginger,Local,Herbs and Spices,Moderate,Excellent,209
10/9/2021,St Ann,cabbage (green),Local,Vegetable,Scarce,Excellent,242
10/9/2021,Portland,pumpkin,Local,Vegetable,Moderate,Excellent,198
10/9/2021,Clarendon,sorrel,Local,Fruit,Moderate,Excellent,99
10/9/2021,Manchester,pumpkin,Local,Vegetable,Scarce,Excellent,220
10/9/2021,Trelawny,carrot,Local,Vegetable,Moderate,Excellent,110
10/9/2021,Hanover,yam,Yellow,Root Crops,Moderate,Excellent,220
10/9/2021,St Andrew,lettuce,Iceberg (Local),Vegetable,Fair,Excellent,154
10/9/2021,Manchester,sweet pepper (green),Local,Vegetable,Scarce,Excellent,660
10/9/2021,Clarendon,yam,Yellow,Root Crops,Moderate,Excellent,198
10/9/2021,St Mary,pepper,West Indian Red,Herbs and Spices,Scarce,Excellent,176
10/9/2021,St Thomas,cabbage (green),Local,Vegetable,Scarce,Excellent,176
10/9/2021,St Ann,pak choi,Local,Vegetable,Scarce,Excellent,176
10/9/2021,St Thomas,string bean,Local,Vegetable,Moderate,Excellent,132
10/9/2021,St Thomas,escallion,Local,Herbs and Spices,Scarce,Excellent,88
10/9/2021,St Thomas,dasheen,Local,Root Crops,Scarce,Excellent,176
10/9/2021,St Ann,sweet potato,Local,Root Crops,Moderate,Excellent,715
10/9/2021,Clarendon,pumpkin,Local,Vegetable,Moderate,Excellent,132
10/9/2021,Hanover,tomatoes(salad),Local,Vegetable,Moderate,Excellent,440
10/9/2021,Trelawny,yam,Negro,Root Crops,Moderate,Excellent,462
10/9/2021,St Andrew,green banana,Local,Fruit,Fair,Excellent,715
